Log-Date;File-Name;Page-Total;Page-ID;Begin-Time;End-Time;Cut-Time;Objects-Total;Pieces-Total;All-Length;Feed-Speeed;SP-Length1;SP-Length2;SP-Length3;SP-Length4;SP-Length5;SP-Length6;SP-Length7;SP-Length8;SP-Length9;SP-Length10;SP-Length11;SP-Length12;SP-Length13;SP-Length14;SP-Length15;SP-Length16;SP-Length17;DataLog;MeseLog;AnnoLog;OraLog;GiorniLavoro;OreLavoro;MinutiLavoro;SecondiLavoro;DurataFoglio
2021-03-30 14:06:58;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;14:06:35;14:06:58;23;16;0;4950.84;215.25;1624.45;888.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;14;0;0;0;23;00:00:23
2021-03-30 14:28:07;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;14:27:48;14:28:07;19;16;0;2475.42;130.29;812.22;444.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;14;0;0;0;19;00:00:19
2021-03-30 14:30:24;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;14:30:06;14:30:24;18;16;0;2475.42;137.52;812.22;444.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;14;0;0;0;18;00:00:18
2021-03-30 14:35:33;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;14:35:14;14:35:33;19;18;0;2543.06;133.85;813.01;442.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;14;0;0;0;19;00:00:19
2021-03-30 14:37:26;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;14:36:49;14:37:26;37;36;0;5329.49;144.04;1626.02;884.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;14;0;0;0;37;00:00:37
2021-03-30 15:06:34;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;15:06:15;15:06:34;19;18;0;2543.06;133.85;813.01;442.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;19;00:00:19
2021-03-30 15:08:19;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;15:08:00;15:08:19;19;18;0;2543.06;133.85;813.01;442.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;19;00:00:19
2021-03-30 15:09:31;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;15:09:11;15:09:31;20;18;0;2543.06;127.15;813.01;442.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;20;00:00:20
2021-03-30 15:11:03;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;15:10:38;15:11:03;25;26;0;3634.92;145.40;813.01;884.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;25;00:00:25
2021-03-30 15:12:12;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;15:11:47;15:12:12;25;26;0;3634.92;145.40;813.01;884.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;25;00:00:25
2021-03-30 15:13:36;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;15:13:11;15:13:36;25;26;0;3634.92;145.40;813.01;884.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;25;00:00:25
2021-03-30 15:14:54;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;15:14:27;15:14:54;27;26;0;3634.92;134.63;813.01;884.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;27;00:00:27
2021-03-30 15:16:40;PRIMABIND - FUSTELLA Sleeve Embrace;1;1;15:16:14;15:16:40;26;26;0;3634.92;139.80;813.01;884.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;26;00:00:26
2021-03-30 15:23:41;test cord singola;1;1;15:23:11;15:23:41;30;23;0;6729.20;224.31;1624.45;1776.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;30;00:00:30
2021-03-30 15:25:54;test cord singola;1;1;15:25:22;15:25:54;32;23;0;6729.20;210.29;1624.45;1776.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;32;00:00:32
2021-03-30 15:34:04;test cord singola;1;1;15:33:37;15:34:04;27;19;0;5743.59;212.73;1624.45;1284.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;27;00:00:27
2021-03-30 15:37:04;test cord singola;1;1;15:36:38;15:37:04;26;19;0;5743.59;220.91;1624.45;1284.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;26;00:00:26
2021-03-30 15:52:37;test cord singola;1;1;15:51:52;15:52:37;45;32;0;10194.40;226.54;3248.90;1776.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;45;00:00:45
2021-03-30 15:55:45;test cord singola;1;1;15:55:01;15:55:45;44;32;0;10194.40;231.69;3248.90;1776.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;44;00:00:44
2021-03-30 15:58:20;test cord singola;1;1;15:57:49;15:58:20;31;23;0;6729.20;217.07;1624.45;1776.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;15;0;0;0;31;00:00:31
2021-03-30 16:03:59;test cord singola;1;1;16:03:28;16:03:59;31;23;0;6729.20;217.07;1624.45;1776.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;16;0;0;0;31;00:00:31
2021-03-30 16:08:47;test cord singola;1;1;16:08:16;16:08:47;31;23;0;7251.62;233.92;1624.45;1776.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-03-30;03;2021;16;0;0;0;31;00:00:31
2021-04-01 08:48:18;test cord singola;1;1;08:47:41;08:48:18;37;23;0;6729.20;181.87;1624.45;1776.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-04-01;04;2021;08;0;0;0;37;00:00:37
2021-04-01 08:51:15;test cord singola;1;1;08:50:38;08:51:15;37;23;0;6729.20;181.87;1624.45;1776.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-04-01;04;2021;08;0;0;0;37;00:00:37
2021-04-01 08:53:25;test cord singola;1;1;08:52:48;08:53:25;37;23;0;6729.20;181.87;1624.45;1776.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2021-04-01;04;2021;08;0;0;0;37;00:00:37
